T,E,M,C,chi
2.1,-2747.4602908847028,0.887616467263599,1357.919614678861,0.00031763711352373296
2.12,-2729.415878002927,0.8845025850499335,1331.8310649373846,0.0003242726338478093
2.14,-2682.2506819109863,0.8655741664275801,1539.2738019028532,0.000441141756063831
2.16,-2680.8947586196764,0.8701650873766033,1392.355181786774,0.00033997105214602063
2.18,-2639.0813965681923,0.8548325344232628,1702.9411187496964,0.0005227443450973804
2.2,-2599.3522032178685,0.8419166403636725,1660.5348867926098,0.0004989403461660738
2.22,-2565.603674834991,0.8308795790632609,1798.0194142132964,0.0006643758476185132
2.24,-2548.889151518116,0.8253235013227145,1583.2117787796997,0.0006250587486276199
2.26,-2491.706205752114,0.7965806317590539,2214.5897210974244,0.0015189391420550855
2.28,-2462.0156708574827,0.7915708722378213,1734.2114355266408,0.0008224895059144394
2.3,-2420.1753146136184,0.771296491756614,2057.6840598942513,0.0011483213032490737
2.32,-2377.7473189475745,0.7466236064444695,2287.112731964921,0.0017195828072356875
2.34,-2339.3829343148,0.7373821981544043,1831.0063024783472,0.0013238601117917964
2.36,-2277.5058767412247,0.6955967720812941,2344.7686967386308,0.0030951630330470366
2.38,-2241.278736781675,0.6901390323177046,1997.2176786421576,0.0015215076438168617
2.4,-2170.4057337556515,0.6438054090962277,2180.548965273192,0.0023082438010234066
2.42,-2152.0557282299437,0.6299207193750909,2592.8760885374736,0.0030767807182114264
2.44,-2104.3973933052407,0.607042953032291,2588.3919155829353,0.0033478206170366336
2.46,-2043.9570905862395,0.5715210768182066,2175.560969901699,0.0029108358904486437
2.48,-2018.1777178272814,0.5522974272132304,2360.320639777082,0.0032724546215266897
2.5,-1969.3091971978965,0.51816258508741,2048.4153622523695,0.0032794131488181003
2.52,-1903.8295852552017,0.46497385749579123,1870.4686121590166,0.004658716434208265
2.54,-1873.2110197746963,0.44207873534093883,2185.245192888564,0.004637861581867658
2.56,-1841.3221113545053,0.42805995552364956,2496.935874722155,0.006493839785394798
2.58,-1759.7240317950993,0.32421190330547434,1683.8727577732413,0.006291513449869808
2.6,-1739.4779519058968,0.3269115248130232,1891.7237196120393,0.006933888054956513
2.62,-1724.9740838833561,0.3286621872112483,1692.5889267678972,0.00389723321716366
2.64,-1663.600439017086,0.2739238735482517,1323.680908451222,0.002983147288257658
2.66,-1660.2389920720295,0.2935060171742589,1281.5934353907876,0.0039150240684705
2.68,-1632.5897379263945,0.2801060342052741,1271.9967453407032,0.004653261658915565
2.7,-1609.359920582991,0.2566846963628164,1262.2392130606845,0.003945547643251784
2.72,-1574.532282634891,0.223408707720713,1174.250948556477,0.003935313677980739
2.74,-1564.9296755320834,0.2458270952208639,1052.512729182916,0.0028368089741613953
2.76,-1521.9053268351656,0.1904966961287961,950.9028963921869,0.0032650274503477584
2.78,-1505.528294254294,0.19110381538462817,1032.5338696411366,0.0040575936684997685
2.8,-1482.901977937957,0.16149336498298356,887.9521663885741,0.003426998118502262
2.82,-1479.6490441269773,0.1976703590795923,981.3276688326296,0.0031360727144189157
2.84,-1455.5210790751191,0.17163327331531406,954.0907790223849,0.0034346895144477733
2.86,-1437.6908892230229,0.16729825221809194,998.3519248173614,0.002801797854242056
2.88,-1427.0102270121847,0.17232985380809754,764.9148266140131,0.0018944150155501484
2.9,-1412.9695883532772,0.1599790037564007,816.4207614073198,0.00242859876033018
2.92,-1383.4969117481066,0.12613535815725246,792.8260401068244,0.0025553806759910486
2.94,-1368.1236819305877,0.11488389865338386,843.0304652229881,0.002631861450059575
2.96,-1350.2867259601385,0.11640978808670077,818.3144127047811,0.002517859229031536
2.98,-1340.7392436147186,0.11535943457862395,667.5265982971896,0.002250160063552261
3.0,-1324.9373801218455,0.10096178129844625,672.1081252684558,0.0028224274970478987
3.02,-1312.1278982936042,0.09161884483912353,698.8511547480521,0.0023008617018292245
3.04,-1295.166917690224,0.09494062255231207,661.9039556173342,0.002080373948537653
3.06,-1279.4984041980388,0.09256260615756562,657.0078352820768,0.002166747514122788
3.08,-1281.2801652050096,0.09999723454206348,655.1495717554997,0.002089254251626867
3.1,-1257.0956002766566,0.08790142394277578,629.4152616835019,0.001936867542799367
3.12,-1247.787704947863,0.08249074589184015,633.762123915039,0.0019621071114243925
3.14,-1236.5423637716563,0.08833481591304772,598.0165313997074,0.0018349036618078194
3.16,-1224.0297988133216,0.07546930961094749,581.7655225593827,0.0022069216622296723
3.18,-1208.4334127281231,0.07495462473261515,570.3556446278225,0.0015837048433460653
3.2,-1207.6336862487256,0.07755487401421027,545.2321068665241,0.0016915641065899274
3.22,-1193.6470049190045,0.06962232474606506,544.5145776096324,0.0013191580515253402
3.24,-1175.5554159336161,0.07229071630617685,527.9591842477989,0.001556369031739581
3.26,-1170.7571002801958,0.07450815031932113,540.8706573020964,0.0016262472504605073
3.28,-1159.725534521947,0.06637986409333163,479.720670731027,0.0012064765427847407
3.3,-1148.221781069419,0.05843188853554507,447.82307302069154,0.0013086380902979304
3.32,-1143.031369572608,0.0763886580725971,521.9637686808244,0.0013346595619705937
3.34,-1133.010755156878,0.05250169165034701,463.2046153501821,0.0012946837851634432
3.36,-1124.986827938024,0.07291759299704642,471.691963942428,0.0012821796965610697
3.38,-1111.940746091712,0.05491036022887353,468.6515296218948,0.0012396197370426467
3.4,-1104.4075678752563,0.06099441089135502,436.6425858355759,0.001253729797536194
3.42,-1095.7102250467487,0.056051447615470484,407.7384486169147,0.001231676033039524
3.44,-1085.928974703735,0.05680342106873993,440.72241156395825,0.0012527226466552664
3.46,-1081.1374774026715,0.058452480344584494,433.79119490999426,0.0012120433964631996
3.48,-1067.3638791822275,0.04619995317511839,435.10820959757024,0.0010454014721103567
3.5,-1058.3901259837066,0.03620532481560491,421.8181577195432,0.0009913098420423793
