T,E,M,C
2.1,-6007.025535309537,0.8741893686382525,3607.7593071694546
2.12,-5930.120470587713,0.8645523476817936,3160.9564368411147
2.14,-5827.9918207920355,0.8422933959570785,3875.3445835094103
2.16,-5761.643862326417,-0.8301116756455496,3475.639994176512
2.18,-5693.715339495448,-0.8198595216609441,4654.49524999628
2.2,-5528.754774645047,0.7714639964582685,4160.39959419257
2.22,-5465.267421037226,-0.7654609384399714,4617.039652567886
2.24,-5399.196632195384,0.747202306770326,5326.385732478228
2.26,-5240.93139962392,-0.6971070443608586,5781.821209395565
2.28,-5022.5061559740525,-0.5473691478432465,7717.049941421273
2.3,-4888.568318324851,0.4751277238596374,4210.6956157671375
2.32,-4847.6305101119115,0.5484392889638968,5452.151538613978
2.34,-4625.722303485642,0.28748680073680755,4345.053266243357
2.36,-4491.138816414178,0.06417238971578866,3477.1746633715097
2.38,-4394.772998098121,0.11028438072635324,4546.920821641132
2.4,-4327.108352289484,0.14047991310398927,4367.404261995883
2.42,-4224.8936093874645,-0.06874310050319553,4045.3324310996036
2.44,-4195.341897002333,-0.00948457423635064,3190.1408373449553
2.46,-4120.6200594982765,-0.0014204317158014665,3106.091297878905
2.48,-4056.832007251318,-0.039012507613881565,3194.099809045835
2.5,-3992.3911075828737,-0.07422688393055518,3175.4500571197273
2.52,-3928.8354411116466,-0.034883615272454406,3200.4364143057896
2.54,-3885.717099746904,0.011314402751712494,3047.258655661442
2.56,-3796.945573461895,-0.043213621135639486,2571.5347082297058
2.58,-3760.8322523683696,-0.04080282725528001,2620.154598033961
2.6,-3710.0930174779196,-0.05340809022858235,2388.3082949203717
2.62,-3660.895352606618,-0.02909345640941081,2537.8403829288673
2.64,-3605.9211230359856,0.0033392204829320172,2120.067899966744
2.66,-3566.5392275221275,-0.013588723146893184,2238.504513760945
2.68,-3496.8579318970783,-0.0020143997422609424,2352.1646547870237
2.7,-3475.730307557103,0.00040738028188831216,2243.295372113718
2.72,-3418.4338723625156,0.007928585241604344,2014.2814709864265
2.74,-3397.9299272554053,-0.0008623091782985674,1977.155259501998
2.76,-3350.194319690027,0.010375207434624806,1778.3058375123394
2.78,-3312.1222985981117,0.010076764464791055,1777.2910669546256
2.8,-3269.8611441523385,-0.011891136988280359,1748.044001224109
2.82,-3243.932403233842,0.006575519368494876,1752.6973424079595
2.84,-3186.928731106409,0.004572194942767863,1819.4471953710254
2.86,-3164.0924328256165,0.007739664709247792,1670.2084565676194
2.88,-3132.008405811644,0.003099137217187922,1671.664134846651
2.9,-3099.143524735069,-0.0006150675113783698,1564.9944817587539
2.92,-3064.718958674635,0.022332026371517433,1555.8525535935928
2.94,-3032.0011833747694,-0.0030236085200103535,1514.3904313050307
2.96,-2989.3787197299416,0.006681742414438752,1513.102369542549
2.98,-2980.077365162017,-0.0008654205562490863,1432.7908112453936
3.0,-2930.291506009163,0.006159724141698964,1462.2557205524708
3.02,-2918.824894043341,-0.0031491710462620585,1446.30884049969
3.04,-2881.3699703101047,0.006750966176911853,1430.38761786065
3.06,-2859.7846583755145,0.007088087181692644,1537.0307470718142
3.08,-2820.894984560773,0.013436139942088936,1549.9150694745838
3.1,-2810.3275693182322,-0.010938893343412016,1314.07393937442
3.12,-2776.067427183666,-0.005666335976693228,1341.470642150754
3.14,-2746.568540115053,0.009465924893428287,1166.325865430426
3.16,-2735.4319075382937,0.011425553646004036,1213.709077795554
3.18,-2707.8457502831156,0.012696372936172947,1198.730404662032
3.2,-2688.9942814043725,0.012855262721314766,1076.9385263444744
3.22,-2665.910906616513,0.0004775286844650529,1195.694250211848
3.24,-2637.7195109285362,-0.006736599182749799,1003.2631835851166
3.26,-2611.678076149574,0.00101002892015057,974.1106874598773
3.28,-2580.4371525618526,0.0072462683160765045,1026.5730845684
3.3,-2564.14860980309,0.004531124877243484,1035.111318110113
3.32,-2545.498650097445,-0.0009456676949610854,1087.7152015377503
3.34,-2536.8827664754667,-0.011170503244273109,975.7424298944493
3.36,-2506.572593803093,-0.0044190287724344265,1031.7911109962795
3.38,-2494.0039474212817,0.0012294075500700842,1027.8335434934681
3.4,-2467.1053123937218,0.001328387958993045,937.8192332416136
3.42,-2451.0053349985496,-0.00257186916912334,951.3313391187999
3.44,-2434.1012825879325,-0.002913579227535293,947.4196187432065
3.46,-2413.036957690094,0.005984116061237219,967.558736490654
3.48,-2386.9732876102403,-0.00616443723492579,907.7109461478914
3.5,-2378.193860558389,-9.617984992607683e-5,937.3343260568015
