T,E,M,C
3.06,-315.9052836154886,-0.024792710236558213,159.64008219804313
3.08,-314.0710389508912,0.027660294829102528,145.27716632624254
3.1,-311.2474293475821,-0.02932100694761937,138.721591308434
3.12,-309.07317527319157,-0.020371545516965062,142.20516398647075
3.14,-306.9054980789724,0.024096435417397477,146.13942653458446
3.16,-301.79814829900533,0.020640655626507687,138.97190152651933
3.18,-300.4215653839312,0.00480353316120838,139.45960694415524
3.2,-298.28872104950784,0.013650002244385296,127.2674511234129
3.22,-295.4290084305762,0.0050699832585481995,125.89760030931285
3.24,-296.5527771358651,0.008959286850728427,128.88834707088782
3.26,-292.725671279017,-0.002303238066104626,138.8741775469728
3.28,-286.9721779348663,-0.0076020571869373455,124.93829921489626
3.3,-290.20794977896963,0.005671337204759425,122.09275153647462
3.32,-285.19298887283645,-0.007170362144036336,111.81332152235407
3.34,-281.92469837955383,0.019423874607024754,106.36136879458445
3.36,-281.7511325833207,0.01461289341164853,116.17861737833671
3.38,-276.3700808477459,-0.01810459167981433,106.75278339759566
3.4,-274.51723604782035,-0.01614956583613327,109.28377027944833
3.42,-272.59161331402606,-0.001022566878525558,103.18614051975979
3.44,-271.9703209138472,0.003009438055797086,102.66569459264115
3.46,-269.0168096146141,0.009151771983753974,101.46138495948793
3.48,-262.5238860783274,0.006821069291655376,98.22040010765352
3.5,-263.93806161585763,0.025239126784494127,103.67994874639302
