epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,271.453,2.16868,1.28254,0.87742,0.705,0.57414,0.61007,0.2261,2.15013,1.18739,0.90419,0.001307,0.001307,0.001307
72,275.222,2.18195,1.26108,0.88056,0.68582,0.56781,0.6013,0.22025,2.15062,1.19695,0.90395,0.0012971,0.0012971,0.0012971
73,279.097,2.1625,1.28173,0.86888,0.69316,0.58123,0.61079,0.22123,2.14852,1.19668,0.90797,0.0012872,0.0012872,0.0012872
74,283.004,2.16508,1.24773,0.87277,0.7164,0.56907,0.59883,0.20952,2.20004,1.20741,0.91953,0.0012773,0.0012773,0.0012773
75,286.697,2.14074,1.26465,0.86855,0.70758,0.55894,0.60098,0.22221,2.18577,1.19415,0.9086,0.0012674,0.0012674,0.0012674
76,290.481,2.15903,1.28748,0.87052,0.65825,0.57124,0.59639,0.21866,2.14149,1.18458,0.90701,0.0012575,0.0012575,0.0012575
77,294.255,2.12582,1.23927,0.87545,0.67408,0.56359,0.58035,0.21728,2.18268,1.19057,0.90726,0.0012476,0.0012476,0.0012476
78,298.021,2.14284,1.26961,0.87254,0.66289,0.58428,0.60076,0.22803,2.16429,1.17825,0.91067,0.0012377,0.0012377,0.0012377
79,302.3,2.13755,1.26975,0.86106,0.68095,0.56147,0.57806,0.21082,2.17089,1.16921,0.90729,0.0012278,0.0012278,0.0012278
80,306.023,2.13185,1.24893,0.86634,0.73187,0.5564,0.59321,0.22611,2.15815,1.12607,0.91075,0.0012179,0.0012179,0.0012179
81,309.769,2.15234,1.2581,0.86813,0.68676,0.55574,0.58757,0.21378,2.15905,1.19763,0.90934,0.001208,0.001208,0.001208
82,313.494,2.13541,1.26725,0.85869,0.71172,0.56324,0.60438,0.22461,2.18218,1.19655,0.91116,0.0011981,0.0011981,0.0011981
83,317.247,2.15512,1.25292,0.86705,0.71688,0.57414,0.61082,0.22526,2.15517,1.17639,0.90407,0.0011882,0.0011882,0.0011882
84,320.973,2.15585,1.27879,0.85731,0.72939,0.57392,0.61542,0.23382,2.14869,1.15477,0.90607,0.0011783,0.0011783,0.0011783
85,325.133,2.14259,1.25133,0.86271,0.7152,0.57161,0.6163,0.23302,2.14181,1.15087,0.90717,0.0011684,0.0011684,0.0011684
86,328.893,2.14577,1.2559,0.86453,0.67162,0.59879,0.6077,0.22308,2.16472,1.16592,0.91665,0.0011585,0.0011585,0.0011585
87,332.644,2.12283,1.22335,0.85964,0.7063,0.56274,0.59682,0.21859,2.19202,1.15971,0.91607,0.0011486,0.0011486,0.0011486
88,336.405,2.12097,1.24019,0.86927,0.68271,0.58359,0.60522,0.22048,2.20705,1.18761,0.91136,0.0011387,0.0011387,0.0011387
89,340.133,2.13101,1.23664,0.86881,0.69334,0.60177,0.61891,0.23578,2.13551,1.14579,0.91018,0.0011288,0.0011288,0.0011288
90,344.134,2.09248,1.21602,0.86545,0.70601,0.57034,0.6074,0.22156,2.17896,1.16111,0.9107,0.0011189,0.0011189,0.0011189
91,347.937,2.14608,1.23533,0.86822,0.67664,0.59442,0.61648,0.23159,2.14035,1.16887,0.91022,0.001109,0.001109,0.001109
92,351.67,2.13697,1.23031,0.86524,0.72169,0.58428,0.61803,0.22517,2.16291,1.17404,0.90179,0.0010991,0.0010991,0.0010991
93,355.434,2.1299,1.22749,0.86501,0.71153,0.58809,0.62072,0.23176,2.10387,1.19049,0.9044,0.0010892,0.0010892,0.0010892
94,359.135,2.15719,1.24799,0.86533,0.70513,0.57795,0.61032,0.22618,2.13167,1.15239,0.90354,0.0010793,0.0010793,0.0010793
95,362.874,2.07497,1.18243,0.86092,0.73177,0.57034,0.61407,0.23328,2.15832,1.15187,0.90693,0.0010694,0.0010694,0.0010694
96,366.651,2.11552,1.24669,0.86652,0.71187,0.56527,0.61243,0.22692,2.15569,1.18322,0.90761,0.0010595,0.0010595,0.0010595
97,370.459,2.09446,1.23761,0.86729,0.69218,0.59062,0.61513,0.22054,2.19933,1.20781,0.91243,0.0010496,0.0010496,0.0010496
98,374.163,2.14042,1.26194,0.86088,0.71391,0.55387,0.60668,0.21571,2.20933,1.20377,0.90701,0.0010397,0.0010397,0.0010397
99,377.888,2.13341,1.22146,0.86497,0.69113,0.57571,0.61307,0.22799,2.1589,1.16856,0.90744,0.0010298,0.0010298,0.0010298
100,381.607,2.05204,1.1986,0.86226,0.70159,0.59189,0.60522,0.22822,2.1387,1.16955,0.90728,0.0010199,0.0010199,0.0010199
101,385.353,2.06609,1.21393,0.8574,0.72284,0.57161,0.61292,0.22781,2.11369,1.15987,0.89699,0.00101,0.00101,0.00101
102,389.061,2.08845,1.21076,0.85457,0.72225,0.57677,0.60918,0.22918,2.15444,1.13922,0.91021,0.0010001,0.0010001,0.0010001
103,392.897,2.06238,1.21139,0.85761,0.74721,0.56527,0.6311,0.23483,2.11022,1.1337,0.90474,0.0009902,0.0009902,0.0009902
104,396.995,2.07089,1.17351,0.8592,0.72012,0.58682,0.63306,0.24021,2.13871,1.13585,0.90818,0.0009803,0.0009803,0.0009803
105,400.998,2.08013,1.199,0.86358,0.69447,0.59696,0.62226,0.23984,2.12115,1.13979,0.90511,0.0009704,0.0009704,0.0009704
106,404.654,2.06132,1.20415,0.86346,0.73521,0.57541,0.63187,0.23069,2.1882,1.11883,0.9083,0.0009605,0.0009605,0.0009605
107,408.34,2.08023,1.20662,0.85656,0.72361,0.58809,0.62536,0.22672,2.13476,1.12212,0.90334,0.0009506,0.0009506,0.0009506
108,412.033,2.0469,1.16989,0.86068,0.74545,0.59949,0.64779,0.23784,2.15382,1.11384,0.90769,0.0009407,0.0009407,0.0009407
109,415.78,2.09529,1.19481,0.86222,0.74274,0.59569,0.63035,0.23922,2.13435,1.13001,0.90607,0.0009308,0.0009308,0.0009308
110,419.469,2.10342,1.21873,0.85939,0.76096,0.57161,0.63271,0.23089,2.14896,1.14088,0.90636,0.0009209,0.0009209,0.0009209
111,423.192,2.05382,1.19994,0.85513,0.69009,0.57921,0.61434,0.2329,2.15929,1.13246,0.904,0.000911,0.000911,0.000911
112,426.87,2.01797,1.15602,0.86054,0.70812,0.58935,0.6213,0.21607,2.1668,1.16352,0.90486,0.0009011,0.0009011,0.0009011
113,430.551,2.02896,1.17355,0.86318,0.74515,0.56401,0.61927,0.2303,2.16507,1.15754,0.90383,0.0008912,0.0008912,0.0008912
114,434.319,2.04815,1.15728,0.86091,0.71946,0.58682,0.63278,0.23746,2.12268,1.12536,0.90155,0.0008813,0.0008813,0.0008813
115,438.166,2.06697,1.16914,0.8627,0.72802,0.55977,0.61713,0.23081,2.19288,1.1457,0.91393,0.0008714,0.0008714,0.0008714
116,441.931,2.0631,1.1803,0.85667,0.74732,0.57668,0.64193,0.23902,2.13827,1.14684,0.90954,0.0008615,0.0008615,0.0008615
117,445.634,2.00852,1.14371,0.85678,0.73214,0.58935,0.63545,0.23778,2.12737,1.11949,0.90539,0.0008516,0.0008516,0.0008516
118,449.416,2.02784,1.17192,0.84937,0.74214,0.58682,0.64043,0.23694,2.14984,1.14679,0.91121,0.0008417,0.0008417,0.0008417
119,453.174,2.03259,1.1874,0.84995,0.75318,0.58786,0.63457,0.2358,2.1347,1.12006,0.90794,0.0008318,0.0008318,0.0008318
120,456.868,2.02633,1.13309,0.85494,0.74388,0.60203,0.63983,0.23541,2.20703,1.13279,0.91344,0.0008219,0.0008219,0.0008219
121,460.692,2.03242,1.16254,0.8499,0.74424,0.60076,0.63567,0.23647,2.13959,1.13161,0.90798,0.000812,0.000812,0.000812
