epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,430.822,1.84728,1.02044,0.95237,0.80677,0.75144,0.79711,0.34,1.87359,0.99316,1.03088,0.0014159,0.0014159,0.0014159
61,437.909,1.82978,0.9921,0.95762,0.813,0.74651,0.80302,0.33147,1.92684,0.99856,1.03352,0.001406,0.001406,0.001406
62,444.972,1.85137,1.0195,0.95464,0.85325,0.72217,0.80784,0.34397,1.90271,0.98809,1.03097,0.0013961,0.0013961,0.0013961
63,452.009,1.85032,1.00708,0.94116,0.83404,0.75161,0.80899,0.34737,1.90335,0.99761,1.0267,0.0013862,0.0013862,0.0013862
64,459.118,1.78489,0.97225,0.9423,0.84188,0.73004,0.80706,0.34757,1.90158,1.00251,1.0423,0.0013763,0.0013763,0.0013763
65,466.303,1.82684,0.99884,0.9455,0.80406,0.74893,0.80759,0.34744,1.93035,0.99036,1.03813,0.0013664,0.0013664,0.0013664
66,473.359,1.84189,1.01229,0.95264,0.8125,0.72497,0.79584,0.34695,1.89844,1.01208,1.02632,0.0013565,0.0013565,0.0013565
67,480.462,1.822,0.99643,0.94327,0.80476,0.73004,0.78859,0.34133,1.8865,0.97632,1.02052,0.0013466,0.0013466,0.0013466
68,487.54,1.8179,0.99888,0.94315,0.81341,0.7459,0.80418,0.3488,1.88356,0.99362,1.02451,0.0013367,0.0013367,0.0013367
69,494.945,1.81201,0.99633,0.93598,0.79896,0.73004,0.79218,0.34875,1.88169,1.00121,1.02502,0.0013268,0.0013268,0.0013268
70,501.977,1.79282,0.96089,0.94047,0.8131,0.7444,0.80125,0.34812,1.88864,0.97149,1.02709,0.0013169,0.0013169,0.0013169
71,509.192,1.76001,0.95312,0.93699,0.85842,0.7275,0.80795,0.36071,1.87228,0.98191,1.0283,0.001307,0.001307,0.001307
72,516.625,1.79114,0.97373,0.94168,0.83487,0.73511,0.7908,0.34943,1.8952,0.99392,1.02783,0.0012971,0.0012971,0.0012971
73,523.677,1.77912,0.95816,0.9325,0.81109,0.75032,0.80614,0.34999,1.9056,0.97219,1.03223,0.0012872,0.0012872,0.0012872
74,530.713,1.78642,0.96958,0.93538,0.81582,0.73543,0.80663,0.34385,1.91599,0.99761,1.03351,0.0012773,0.0012773,0.0012773
75,537.774,1.76566,0.9584,0.9365,0.82493,0.7465,0.7989,0.35356,1.8666,0.98322,1.03264,0.0012674,0.0012674,0.0012674
76,544.861,1.77021,0.9661,0.93452,0.79381,0.75412,0.79196,0.34734,1.8526,0.99978,1.02774,0.0012575,0.0012575,0.0012575
77,552.028,1.7896,0.96843,0.94602,0.83918,0.75285,0.81493,0.34745,1.88396,0.96797,1.02544,0.0012476,0.0012476,0.0012476
78,559.101,1.7933,0.98016,0.9344,0.78859,0.73511,0.78034,0.33225,1.90305,1.00183,1.03855,0.0012377,0.0012377,0.0012377
79,566.204,1.78438,0.96489,0.9308,0.83788,0.74018,0.80925,0.35952,1.85949,0.96901,1.02583,0.0012278,0.0012278,0.0012278
80,573.289,1.75496,0.9641,0.93226,0.8308,0.76548,0.81622,0.35904,1.86119,0.94889,1.01581,0.0012179,0.0012179,0.0012179
81,580.363,1.7543,0.94965,0.93577,0.80589,0.74719,0.8025,0.35311,1.90288,0.99746,1.0255,0.001208,0.001208,0.001208
82,587.449,1.7529,0.96208,0.93072,0.82097,0.73511,0.8033,0.35668,1.88625,0.96515,1.03527,0.0011981,0.0011981,0.0011981
83,594.604,1.78159,0.95727,0.93708,0.85586,0.74398,0.81971,0.3518,1.87424,0.98353,1.01937,0.0011882,0.0011882,0.0011882
84,601.677,1.77062,0.96057,0.92593,0.83338,0.75158,0.80368,0.35255,1.87488,0.97886,1.02411,0.0011783,0.0011783,0.0011783
85,608.742,1.75978,0.95534,0.92752,0.8407,0.74144,0.80868,0.3461,1.88504,0.97014,1.02688,0.0011684,0.0011684,0.0011684
86,615.768,1.75581,0.94796,0.92689,0.80657,0.75919,0.80014,0.35379,1.88738,0.9546,1.03376,0.0011585,0.0011585,0.0011585
87,622.827,1.74936,0.93296,0.92898,0.82608,0.74646,0.81781,0.3555,1.8676,0.96821,1.03418,0.0011486,0.0011486,0.0011486
88,629.901,1.74814,0.94681,0.93051,0.83991,0.73638,0.80498,0.35191,1.86807,0.96306,1.03582,0.0011387,0.0011387,0.0011387
89,637.107,1.73474,0.92865,0.92866,0.82262,0.73891,0.814,0.34992,1.89231,0.96493,1.02968,0.0011288,0.0011288,0.0011288
90,644.141,1.73152,0.93764,0.923,0.83386,0.73004,0.79919,0.34641,1.88142,0.95535,1.02604,0.0011189,0.0011189,0.0011189
91,651.205,1.72527,0.943,0.922,0.85052,0.73004,0.80497,0.35058,1.86528,0.95005,1.02641,0.001109,0.001109,0.001109
92,658.248,1.72648,0.91463,0.92253,0.83973,0.73384,0.80636,0.35156,1.90225,0.96258,1.02903,0.0010991,0.0010991,0.0010991
93,665.323,1.7209,0.91669,0.92408,0.81415,0.75285,0.80675,0.34693,1.90741,0.95076,1.02994,0.0010892,0.0010892,0.0010892
94,672.406,1.74083,0.92513,0.92326,0.84254,0.746,0.80807,0.34878,1.9025,0.97156,1.03574,0.0010793,0.0010793,0.0010793
95,679.579,1.71935,0.90011,0.91907,0.79906,0.75098,0.80152,0.34573,1.88889,0.9585,1.03781,0.0010694,0.0010694,0.0010694
96,686.654,1.70452,0.9295,0.9198,0.84496,0.71837,0.80157,0.34469,1.89074,0.97721,1.03254,0.0010595,0.0010595,0.0010595
97,693.728,1.71178,0.9163,0.92181,0.82836,0.7237,0.79446,0.34495,1.87567,0.96701,1.02968,0.0010496,0.0010496,0.0010496
98,700.773,1.73486,0.92296,0.91985,0.86293,0.74206,0.8126,0.345,1.92371,0.95718,1.03417,0.0010397,0.0010397,0.0010397
99,707.83,1.71335,0.90499,0.92239,0.80431,0.75539,0.79638,0.33643,1.91654,0.96068,1.03434,0.0010298,0.0010298,0.0010298
100,714.897,1.68413,0.90397,0.91719,0.81198,0.76046,0.80736,0.34604,1.89226,0.9534,1.03227,0.0010199,0.0010199,0.0010199
101,721.995,1.69344,0.92605,0.91548,0.8365,0.7275,0.79838,0.34588,1.89352,0.96393,1.0344,0.00101,0.00101,0.00101
102,729.185,1.6977,0.91225,0.91456,0.81022,0.75792,0.79575,0.34496,1.89215,0.97221,1.04391,0.0010001,0.0010001,0.0010001
103,736.247,1.70454,0.91892,0.92066,0.8031,0.77027,0.80817,0.35342,1.89612,0.96874,1.03526,0.0009902,0.0009902,0.0009902
104,743.315,1.6931,0.90058,0.91525,0.80309,0.77313,0.81251,0.35131,1.87706,0.94822,1.03259,0.0009803,0.0009803,0.0009803
105,750.42,1.6912,0.904,0.91762,0.84163,0.72877,0.8054,0.34803,1.91363,0.95595,1.03822,0.0009704,0.0009704,0.0009704
106,757.473,1.68605,0.90366,0.92102,0.84539,0.73764,0.80711,0.34697,1.91124,0.95281,1.03685,0.0009605,0.0009605,0.0009605
107,764.522,1.65382,0.88111,0.91328,0.79817,0.7744,0.81412,0.35088,1.89031,0.94777,1.03076,0.0009506,0.0009506,0.0009506
108,771.695,1.67418,0.88925,0.91389,0.81151,0.77484,0.81346,0.35041,1.86892,0.93437,1.03319,0.0009407,0.0009407,0.0009407
109,778.754,1.6908,0.89772,0.9182,0.84787,0.74778,0.81331,0.34518,1.8756,0.9501,1.03587,0.0009308,0.0009308,0.0009308
110,785.828,1.68219,0.9115,0.91712,0.8248,0.75182,0.81116,0.34908,1.8957,0.96354,1.03126,0.0009209,0.0009209,0.0009209
111,792.887,1.70216,0.9268,0.90903,0.8403,0.7536,0.82578,0.36083,1.86985,0.93412,1.03518,0.000911,0.000911,0.000911
112,800.296,1.64405,0.89035,0.914,0.83894,0.74905,0.81247,0.35299,1.90687,0.94347,1.04022,0.0009011,0.0009011,0.0009011
113,807.478,1.6397,0.88052,0.9124,0.83811,0.748,0.81178,0.34297,1.89577,0.94083,1.03722,0.0008912,0.0008912,0.0008912
114,814.554,1.64929,0.87918,0.90986,0.84356,0.75412,0.82212,0.35674,1.89091,0.94192,1.04203,0.0008813,0.0008813,0.0008813
115,821.614,1.65959,0.87082,0.90854,0.87281,0.74144,0.82406,0.34775,1.92595,0.95279,1.04415,0.0008714,0.0008714,0.0008714
116,828.668,1.64785,0.86895,0.90521,0.85238,0.75665,0.82951,0.35282,1.91891,0.95358,1.03741,0.0008615,0.0008615,0.0008615
117,835.728,1.62546,0.85583,0.90911,0.85667,0.76172,0.82278,0.35015,1.90873,0.95969,1.03947,0.0008516,0.0008516,0.0008516
118,842.752,1.65366,0.88272,0.90572,0.85219,0.77313,0.83187,0.34829,1.91935,0.95558,1.04299,0.0008417,0.0008417,0.0008417
119,849.922,1.66094,0.87279,0.91207,0.83093,0.75158,0.80841,0.35012,1.92424,0.95307,1.04562,0.0008318,0.0008318,0.0008318
120,856.958,1.65151,0.8736,0.90952,0.83804,0.75792,0.81132,0.34148,1.94472,0.96073,1.04723,0.0008219,0.0008219,0.0008219
121,864.002,1.62148,0.86916,0.90092,0.84986,0.76046,0.82684,0.35264,1.90057,0.94446,1.04706,0.000812,0.000812,0.000812
122,871.047,1.61519,0.86225,0.90863,0.82927,0.75792,0.81291,0.35633,1.90524,0.94448,1.04814,0.0008021,0.0008021,0.0008021
123,878.118,1.6254,0.86023,0.90942,0.81984,0.7782,0.82047,0.35081,1.92544,0.93097,1.04883,0.0007922,0.0007922,0.0007922
124,885.203,1.65384,0.88291,0.91008,0.84963,0.76299,0.827,0.35474,1.86433,0.937,1.03669,0.0007823,0.0007823,0.0007823
125,892.428,1.6471,0.86127,0.90624,0.82715,0.7706,0.82064,0.35141,1.90723,0.93689,1.0406,0.0007724,0.0007724,0.0007724
126,899.511,1.61801,0.85549,0.90566,0.84874,0.73965,0.81496,0.34807,1.90076,0.93663,1.04469,0.0007625,0.0007625,0.0007625
127,906.615,1.63055,0.85823,0.90535,0.86469,0.75325,0.82302,0.35059,1.93054,0.95767,1.04868,0.0007526,0.0007526,0.0007526
128,913.677,1.62475,0.86627,0.89863,0.84259,0.75984,0.8119,0.34906,1.91341,0.92832,1.05196,0.0007427,0.0007427,0.0007427
129,920.762,1.65154,0.88977,0.91262,0.86012,0.73891,0.82126,0.3441,1.91592,0.95934,1.04861,0.0007328,0.0007328,0.0007328
130,927.836,1.60723,0.86216,0.89916,0.86839,0.75032,0.82158,0.35645,1.89106,0.93844,1.04594,0.0007229,0.0007229,0.0007229
131,935.013,1.60422,0.8593,0.90221,0.85175,0.73891,0.80715,0.34984,1.88241,0.93332,1.04205,0.000713,0.000713,0.000713
